WHO_region,Disease_presentation,Age_group,Pathogen,burden_mean_value,burden_lower_value,burden_upper_value,Efficacy,Coverage,Duration,DiseasePresentation,Vaccination,Selection
Americas,Cardiac infections,5 to 9,Salmonella Typhi,0.647333713462601,0.349030522325988,1.1738105307662,0.85,0.7,20,All,12 weeks,Yes
Americas,Cardiac infections,10 to 14,Salmonella Typhi,0.844323657479792,0.465177393771779,1.45249713323074,0.85,0.7,20,All,12 weeks,Yes
Americas,Cardiac infections,15 to 19,Salmonella Typhi,1.20978859947127,0.653926335880556,2.1530596792172,0.85,0.7,20,All,12 weeks,Yes
Americas,Cardiac infections,20 to 24,Salmonella Typhi,1.62531767201388,0.883534001751979,2.82750757845417,0.85,0.7,20,All,12 weeks,Yes
Americas,Cardiac infections,25 to 29,Salmonella Typhi,1.8716434141445,1.03342734696806,3.10648971944705,0.85,0.7,20,All,12 weeks,Yes
Americas,Cardiac infections,30 to 34,Salmonella Typhi,2.19121866173456,1.20922568672179,3.66312774589366,0.85,0.7,20,All,12 weeks,Yes
Americas,Cardiac infections,35 to 39,Salmonella Typhi,2.88224526152199,1.59076021111032,4.87560828253527,0.85,0.7,20,All,12 weeks,Yes
Americas,Cardiac infections,40 to 44,Salmonella Typhi,3.48902584277346,1.89477458761044,5.9114184319019,0.85,0.7,20,All,12 weeks,Yes
Americas,Cardiac infections,45 to 49,Salmonella Typhi,4.00913313630338,2.18193160242544,6.56802106307366,0.85,0.7,20,All,12 weeks,Yes
Americas,Cardiac infections,50 to 54,Salmonella Typhi,1.33004410753399,0.686276041867151,2.27260432655816,0.85,0.7,20,All,12 weeks,Yes
Americas,Cardiac infections,55 to 59,Salmonella Typhi,1.71482121102184,0.852578142625819,2.94597390330217,0.85,0.7,20,All,12 weeks,Yes
Americas,Cardiac infections,60 to 64,Salmonella Typhi,2.04787567556405,1.05513915315111,3.48943002938481,0.85,0.7,20,All,12 weeks,Yes
Americas,Cardiac infections,65 to 69,Salmonella Typhi,2.40334592252042,1.24670712113709,4.10790947107218,0.85,0.7,20,All,12 weeks,Yes
Americas,Cardiac infections,70 to 74,Salmonella Typhi,1.69308031126351,0.874274627319915,2.93052584398057,0.85,0.7,20,All,12 weeks,Yes
Americas,Cardiac infections,75 to 79,Salmonella Typhi,1.75523991260836,0.910595202662835,2.93609811959766,0.85,0.7,20,All,12 weeks,Yes
Americas,Cardiac infections,80 to 84,Salmonella Typhi,1.65452869939759,0.835029275194351,2.80510648295567,0.85,0.7,20,All,12 weeks,Yes
Americas,Cardiac infections,85 to 89,Salmonella Typhi,1.42379337149915,0.679900610122338,2.51195447280436,0.85,0.7,20,All,12 weeks,Yes
Americas,Cardiac infections,90 to 94,Salmonella Typhi,0.942196825354154,0.417350951760553,1.69876095854265,0.85,0.7,20,All,12 weeks,Yes
Americas,Cardiac infections,95 plus,Salmonella Typhi,0.545468166529177,0.212134056493028,1.07971262401495,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,EN,Salmonella Typhi,1.88655255217167,0.85465922646612,3.58864608087037,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,LN,Salmonella Typhi,1.28419411229594,0.250354330847879,3.67620109021444,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,PN,Salmonella Typhi,7.95173945523088,3.01580557426336,16.8339019108562,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,1 to 4,Salmonella Typhi,6.52560247749399,2.25585792131336,13.90403381947,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,5 to 9,Salmonella Typhi,8.83313698947802,3.39664673175308,18.8975210639606,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,10 to 14,Salmonella Typhi,8.14690039736029,3.66041948143863,14.8025123270312,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,15 to 19,Salmonella Typhi,11.3981655251788,5.5821143390258,20.9625196928952,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,20 to 24,Salmonella Typhi,11.0393622046412,5.66210027959466,19.1456065661766,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,25 to 29,Salmonella Typhi,9.97012031384945,5.73558554291868,15.6697414419595,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,30 to 34,Salmonella Typhi,10.369171567744,5.88305817534817,17.0643453785656,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,35 to 39,Salmonella Typhi,11.2298305687436,6.47466219343777,17.6797151755906,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,40 to 44,Salmonella Typhi,12.7545600286012,7.73041075662034,19.7559612486576,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,45 to 49,Salmonella Typhi,12.4028215314559,7.61634101063645,18.3153198851006,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,50 to 54,Salmonella Typhi,4.09856842495443,2.41614656272739,6.52321239888276,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,55 to 59,Salmonella Typhi,4.38613282342952,2.56895767193713,7.04328508284156,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,60 to 64,Salmonella Typhi,4.80187770028024,2.79096745347606,7.58136001218878,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,65 to 69,Salmonella Typhi,5.45714294534425,3.26155693980017,8.37729860646743,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,70 to 74,Salmonella Typhi,3.64448448221948,2.07710845994616,5.67320621424006,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,75 to 79,Salmonella Typhi,3.59306201049616,1.99414556740388,5.69471508812389,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,80 to 84,Salmonella Typhi,3.37147228632305,1.89614960284992,5.40334517325827,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,85 to 89,Salmonella Typhi,2.05730445323205,1.12902942093596,3.34137215250747,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,90 to 94,Salmonella Typhi,1.18227181191263,0.553077777116345,2.09815991419621,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,Cardiac infections,95 plus,Salmonella Typhi,0.368555546958732,0.162053804799198,0.74791694662385,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,EN,Salmonella Typhi,0.0139830855852986,0.00464046532523052,0.0314190717884018,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,LN,Salmonella Typhi,0.01687409502877,0.00304482802516702,0.0624670763373104,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,PN,Salmonella Typhi,0.200991964288449,0.0631671451299767,0.516850349800041,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,1 to 4,Salmonella Typhi,0.148794221380267,0.0543736251452322,0.337041356502627,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,5 to 9,Salmonella Typhi,0.121273285737092,0.0447802946640753,0.250091552076166,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,10 to 14,Salmonella Typhi,0.157512827957743,0.0675880707741473,0.303874943984781,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,15 to 19,Salmonella Typhi,0.426126011095455,0.182969695161643,0.855051563757821,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,20 to 24,Salmonella Typhi,0.806162898801457,0.334215149813585,1.68761129046804,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,25 to 29,Salmonella Typhi,1.97293515298975,0.754763591502009,4.46755963201208,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,30 to 34,Salmonella Typhi,3.01384617854348,0.990232713979414,6.94158731528732,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,35 to 39,Salmonella Typhi,3.52138011821541,1.23384434926329,7.98967692796248,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,40 to 44,Salmonella Typhi,3.62373312668486,1.35420167715979,8.00843759060011,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,45 to 49,Salmonella Typhi,4.16986424984747,1.54727249568319,9.51706738180839,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,50 to 54,Salmonella Typhi,1.40649745917803,0.513597296931332,3.1366911379519,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,55 to 59,Salmonella Typhi,2.16948498404027,0.747054388484162,4.893379580986,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,60 to 64,Salmonella Typhi,2.87091153462288,0.954880185990745,6.64511214807487,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,65 to 69,Salmonella Typhi,3.36549824131984,1.13714308608456,7.73482269678106,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,70 to 74,Salmonella Typhi,1.94769065079074,0.685403513344387,4.58184177453062,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,75 to 79,Salmonella Typhi,2.38419789447509,0.85837590292173,5.5713146872966,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,80 to 84,Salmonella Typhi,3.30090611952521,1.19600675048393,7.60461271188153,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,85 to 89,Salmonella Typhi,3.10858838104099,1.08690603463307,7.24545257198098,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,90 to 94,Salmonella Typhi,2.00438779612552,0.67177655993701,4.71518527779305,0.85,0.7,20,All,12 weeks,Yes
Europe,Cardiac infections,95 plus,Salmonella Typhi,0.727033700033086,0.234052768684754,1.84613068984671,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,EN,Salmonella Typhi,0.725274465905668,0.290716953931878,1.39713131889945,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,LN,Salmonella Typhi,0.380915665532078,0.0792452390106202,1.1748540286512,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,PN,Salmonella Typhi,4.82857413853212,2.14822587536014,9.63582766956598,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,1 to 4,Salmonella Typhi,2.38712012040762,0.992569786795543,5.08979395364714,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,5 to 9,Salmonella Typhi,3.69941196005973,1.56415857312774,7.82774861569715,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,10 to 14,Salmonella Typhi,5.45192331186912,2.80063481977913,9.93556264269709,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,15 to 19,Salmonella Typhi,11.0987075540728,5.71445683376806,19.7262753013789,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,20 to 24,Salmonella Typhi,13.3475877119372,7.48833926020405,22.9550656398236,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,25 to 29,Salmonella Typhi,14.9160523943686,9.20128178022742,22.9341536741686,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,30 to 34,Salmonella Typhi,16.7714481851191,10.3558481342048,25.8526063084398,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,35 to 39,Salmonella Typhi,19.9397335538598,12.3394358019699,30.5841529115107,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,40 to 44,Salmonella Typhi,23.2889290272337,14.3810714402219,34.7222068837216,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,45 to 49,Salmonella Typhi,24.6384712589526,15.0317848203417,37.5416820218949,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,50 to 54,Salmonella Typhi,9.04741007956874,5.5557507764766,14.2239218045221,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,55 to 59,Salmonella Typhi,10.5662718097062,6.43867085823031,16.9238494415138,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,60 to 64,Salmonella Typhi,12.320200939652,7.40464079931095,19.8167743701409,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,65 to 69,Salmonella Typhi,15.7322975750533,9.46100856758036,25.3009208193015,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,70 to 74,Salmonella Typhi,10.8596383766101,6.11946507334823,17.4162736034281,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,75 to 79,Salmonella Typhi,11.0536882764949,6.21465281622382,18.0253591031954,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,80 to 84,Salmonella Typhi,11.2462270860847,6.36445798535065,18.1855698922721,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,85 to 89,Salmonella Typhi,6.78258723823644,3.77408760505127,11.3599783903962,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,90 to 94,Salmonella Typhi,3.63114096020827,1.79782557347413,6.49880556169383,0.85,0.7,20,All,12 weeks,Yes
South-East Asia,Cardiac infections,95 plus,Salmonella Typhi,0.820252639300878,0.369255800202222,1.64492986565457,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,EN,Salmonella Typhi,0.097122858175302,0.0367831565264342,0.232513351618723,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,LN,Salmonella Typhi,0.0797373992951253,0.0261011652661139,0.215724564993925,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,PN,Salmonella Typhi,0.979202202955416,0.468216078484216,1.84813541015167,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,1 to 4,Salmonella Typhi,0.417080615030487,0.186015483930597,0.889743167801552,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,5 to 9,Salmonella Typhi,0.417000760063478,0.196767195703564,0.883646716671408,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,10 to 14,Salmonella Typhi,0.511065546190746,0.257410793876381,0.978657937449255,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,15 to 19,Salmonella Typhi,1.12103143898132,0.66367389728924,1.89479270806126,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,20 to 24,Salmonella Typhi,1.53681357270598,0.91805143954468,2.44240340932916,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,25 to 29,Salmonella Typhi,2.18933380614513,1.44957297911831,3.18154292754804,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,30 to 34,Salmonella Typhi,2.32423738897851,1.52063112067883,3.46569672665315,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,35 to 39,Salmonella Typhi,2.54884197671993,1.6293726710993,3.77196334060119,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,40 to 44,Salmonella Typhi,2.95115404772437,1.86364318630724,4.41426500298878,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,45 to 49,Salmonella Typhi,2.97213031610555,1.8392713542362,4.79632014167057,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,50 to 54,Salmonella Typhi,0.956653171329972,0.572538752040396,1.53786582428249,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,55 to 59,Salmonella Typhi,1.07551122131668,0.618438952549215,1.83533033274691,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,60 to 64,Salmonella Typhi,1.12339660819261,0.635887073115985,1.9089299679836,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,65 to 69,Salmonella Typhi,1.36618652029102,0.766526600991775,2.40244653733005,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,70 to 74,Salmonella Typhi,0.923598191290227,0.503639866826921,1.61303481917355,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,75 to 79,Salmonella Typhi,0.947824095015312,0.502476440776318,1.7011756959386,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,80 to 84,Salmonella Typhi,1.00978810366382,0.540341128023917,1.73810762258978,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,85 to 89,Salmonella Typhi,0.886743816643156,0.500175153741521,1.4746815854185,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,90 to 94,Salmonella Typhi,0.533394492741564,0.262735034832241,0.966815600099526,0.85,0.7,20,All,12 weeks,Yes
Western Pacific,Cardiac infections,95 plus,Salmonella Typhi,0.302771632386981,0.102679353352785,0.620228134384646,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",PN,Salmonella Typhi,30.4097950225712,11.2029159184964,72.6413266561189,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",1 to 4,Salmonella Typhi,3570.02299007873,1238.14471102511,7722.08687421935,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",5 to 9,Salmonella Typhi,3077.32555442641,1168.18503148534,6340.38627078233,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",10 to 14,Salmonella Typhi,2665.62004500641,1031.28558988432,5270.0295567942,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",15 to 19,Salmonella Typhi,1599.67584154734,597.210794237183,3235.70650223388,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",20 to 24,Salmonella Typhi,801.957853527484,307.761002136303,1725.09683808762,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",25 to 29,Salmonella Typhi,477.607780554931,195.275418620535,1006.27742675133,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",30 to 34,Salmonella Typhi,298.004584986371,113.978028689425,633.45301392285,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",35 to 39,Salmonella Typhi,187.0529898079,76.8257126988879,401.093147043696,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",40 to 44,Salmonella Typhi,136.47444405992,56.9095618509244,282.161916188112,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",45 to 49,Salmonella Typhi,119.555350509219,45.4962825544628,252.73191661667,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",50 to 54,Salmonella Typhi,103.113453783656,39.2178917454295,218.418760850986,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",55 to 59,Salmonella Typhi,81.3130055312249,29.5336645208579,186.425877216357,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",60 to 64,Salmonella Typhi,61.9405943733412,22.2247555838037,138.587178968422,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",65 to 69,Salmonella Typhi,44.0410181932025,18.0490056255459,93.930549319231,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",70 to 74,Salmonella Typhi,29.461003618266,11.4751481397431,62.6579243471343,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",75 to 79,Salmonella Typhi,21.4908084564688,7.73088158977089,42.945251654652,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",80 to 84,Salmonella Typhi,12.6779904277369,4.28112265625667,26.5087582440494,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",85 to 89,Salmonella Typhi,5.82417614183222,2.45037372521363,10.9953417986496,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",90 to 94,Salmonella Typhi,2.02060293052597,0.791139919323033,4.27097331716683,0.85,0.7,20,All,12 weeks,Yes
Africa,"Typhoid, paratyphoid, and iNTS",95 plus,Salmonella Typhi,0.622786499918762,0.18868067843757,1.4896052204164,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",PN,Salmonella Typhi,1.49496655905091,0.500835090087042,3.9671696841213,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",1 to 4,Salmonella Typhi,2.87532837627885,1.1707338050433,6.12843326929325,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",5 to 9,Salmonella Typhi,1.65876634461008,0.703163621832518,3.2377382795587,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",10 to 14,Salmonella Typhi,2.0271754239264,0.830400281893073,4.57158223938152,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",15 to 19,Salmonella Typhi,2.62805604554844,0.999877895266715,6.19777909624776,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",20 to 24,Salmonella Typhi,2.60599372798283,0.9927039396879,5.7598729609595,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",25 to 29,Salmonella Typhi,2.44673607889931,0.894158843380604,5.44192998064745,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",30 to 34,Salmonella Typhi,2.24088198535175,0.851405162083556,5.37466584010571,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",35 to 39,Salmonella Typhi,2.3187951438915,0.872691792235188,6.00137665263171,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",40 to 44,Salmonella Typhi,2.4134119615185,0.860192214123611,8.24445887249974,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",45 to 49,Salmonella Typhi,2.43191905358033,0.878097909360536,8.2247204639549,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",50 to 54,Salmonella Typhi,2.74768973873962,0.965234086379472,11.1253381857098,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",55 to 59,Salmonella Typhi,2.77904761802348,1.04660177458852,9.61220676548492,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",60 to 64,Salmonella Typhi,2.82251333313884,1.08105291391491,8.6264422824417,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",65 to 69,Salmonella Typhi,2.98583688098097,1.07896603586588,10.5990558654623,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",70 to 74,Salmonella Typhi,3.01841727477422,1.19493022881565,9.87670197565277,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",75 to 79,Salmonella Typhi,3.10366087814863,1.15451293040377,11.6056585716147,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",80 to 84,Salmonella Typhi,4.08044842873534,1.36829859837254,14.2432445077239,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",85 to 89,Salmonella Typhi,3.19949181237406,0.973344687501731,12.9360567696767,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",90 to 94,Salmonella Typhi,2.21967912127097,0.600684965158362,10.2337838935343,0.85,0.7,20,All,12 weeks,Yes
Americas,"Typhoid, paratyphoid, and iNTS",95 plus,Salmonella Typhi,0.781078848029212,0.213810489541308,3.26259165811199,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",PN,Salmonella Typhi,18.6958908761267,5.98699540130176,46.2231853685853,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",1 to 4,Salmonella Typhi,2967.53743825725,1089.07148339399,6075.57748386344,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",5 to 9,Salmonella Typhi,4400.1712192915,1839.85496405352,8323.91287685444,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",10 to 14,Salmonella Typhi,3326.42145011578,1551.65897649405,5782.04316373291,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",15 to 19,Salmonella Typhi,2340.48583564589,881.899093713621,4493.82962681985,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",20 to 24,Salmonella Typhi,1377.20556720179,539.206983021482,2827.55467371411,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",25 to 29,Salmonella Typhi,806.875683895571,318.271860967588,1699.89775320128,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",30 to 34,Salmonella Typhi,478.227847528824,185.200812483643,1056.6884031331,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",35 to 39,Salmonella Typhi,292.002557833318,114.902110349117,622.428746610197,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",40 to 44,Salmonella Typhi,207.548008405499,77.3967336714729,440.187972455223,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",45 to 49,Salmonella Typhi,175.04876682062,56.9628753182185,387.031712199782,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",50 to 54,Salmonella Typhi,146.576428241017,49.9879549545517,323.097761992963,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",55 to 59,Salmonella Typhi,123.13476375238,41.1263753272822,297.133774851276,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",60 to 64,Salmonella Typhi,93.9456678910454,32.0901226902777,227.025953229537,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",65 to 69,Salmonella Typhi,61.8232991328117,22.0226556109338,136.409377384783,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",70 to 74,Salmonella Typhi,41.9096542235492,14.6747529126468,94.2461869917131,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",75 to 79,Salmonella Typhi,26.5584364001712,8.42589427442292,57.3054262228597,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",80 to 84,Salmonella Typhi,16.1855257785938,4.7473399792075,34.7916052107852,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",85 to 89,Salmonella Typhi,6.83306057382922,2.59042555744716,13.7038984967415,0.85,0.7,20,All,12 weeks,Yes
Eastern Mediterranean,"Typhoid, paratyphoid, and iNTS",90 to 94,Salmonella Typhi,2.38958868223735,0.813530131842724,5.38361301261886,0.85,0.7,20,All,12 weeks,Yes
